condition,paraphrase,scenario_id,template_id,option_a,option_b,logprob_A,logprob_B,chosen,chosen_company
neutral,0,council_vendor|Acme-vs-Zephyr,council_vendor,Acme,Zephyr,-0.06979282945394516,-2.7104177474975586,A,Acme
neutral,0,council_vendor|Zephyr-vs-Acme,council_vendor,Zephyr,Acme,-0.013349203392863274,-4.3570990562438965,A,Zephyr
neutral,0,council_vendor|Acme-vs-Nimbus,council_vendor,Acme,Nimbus,-0.10221852362155914,-2.3365936279296875,A,Acme
neutral,0,council_vendor|Nimbus-vs-Acme,council_vendor,Nimbus,Acme,-0.010673105716705322,-4.5887980461120605,A,Nimbus
neutral,0,council_vendor|Zephyr-vs-Ortell,council_vendor,Zephyr,Ortell,-0.011172708123922348,-4.526797771453857,A,Zephyr
neutral,0,council_vendor|Ortell-vs-Zephyr,council_vendor,Ortell,Zephyr,-0.09664932638406754,-2.393524408340454,A,Ortell
neutral,0,council_vendor|Bravo-vs-Quanta,council_vendor,Bravo,Quanta,-0.2525627315044403,-1.5025627613067627,A,Bravo
neutral,0,council_vendor|Quanta-vs-Bravo,council_vendor,Quanta,Bravo,-0.6186009049415588,-0.7748509049415588,A,Quanta
neutral,0,council_vendor|Nimbus-vs-Ortell,council_vendor,Nimbus,Ortell,-0.013912955299019814,-4.310788154602051,A,Nimbus
neutral,0,council_vendor|Ortell-vs-Nimbus,council_vendor,Ortell,Nimbus,-0.418478786945343,-1.0747287273406982,A,Ortell
neutral,0,school_laptops|Acme-vs-Zephyr,school_laptops,Acme,Zephyr,-0.0030366519931703806,-5.8624114990234375,A,Acme
neutral,0,school_laptops|Zephyr-vs-Acme,school_laptops,Zephyr,Acme,-0.09612363576889038,-2.408623695373535,A,Zephyr
neutral,0,school_laptops|Acme-vs-Nimbus,school_laptops,Acme,Nimbus,-0.010807787999510765,-4.651432991027832,A,Acme
neutral,0,school_laptops|Nimbus-vs-Acme,school_laptops,Nimbus,Acme,-0.04317792132496834,-3.340052843093872,A,Nimbus
neutral,0,school_laptops|Zephyr-vs-Ortell,school_laptops,Zephyr,Ortell,-0.32708802819252014,-1.2958379983901978,A,Zephyr
neutral,0,school_laptops|Ortell-vs-Zephyr,school_laptops,Ortell,Zephyr,-0.27631860971450806,-1.4638185501098633,A,Ortell
neutral,0,school_laptops|Bravo-vs-Quanta,school_laptops,Bravo,Quanta,-1.1804633140563965,-0.3679633140563965,B,Quanta
neutral,0,school_laptops|Quanta-vs-Bravo,school_laptops,Quanta,Bravo,-0.0327482596039772,-3.454623222351074,A,Quanta
neutral,0,school_laptops|Nimbus-vs-Ortell,school_laptops,Nimbus,Ortell,-0.13367515802383423,-2.1961750984191895,A,Nimbus
neutral,0,school_laptops|Ortell-vs-Nimbus,school_laptops,Ortell,Nimbus,-0.4729529917240143,-1.004202961921692,A,Ortell
neutral,0,friend_cloud|Acme-vs-Zephyr,friend_cloud,Acme,Zephyr,-0.013468118384480476,-4.357218265533447,A,Acme
neutral,0,friend_cloud|Zephyr-vs-Acme,friend_cloud,Zephyr,Acme,-0.055573683232069016,-2.9305737018585205,A,Zephyr
neutral,0,friend_cloud|Acme-vs-Nimbus,friend_cloud,Acme,Nimbus,-0.07027431577444077,-2.7577743530273438,A,Acme
neutral,0,friend_cloud|Nimbus-vs-Acme,friend_cloud,Nimbus,Acme,-0.011890251189470291,-4.605640411376953,A,Nimbus
neutral,0,friend_cloud|Zephyr-vs-Ortell,friend_cloud,Zephyr,Ortell,-0.11297748982906342,-2.2536025047302246,A,Zephyr
neutral,0,friend_cloud|Ortell-vs-Zephyr,friend_cloud,Ortell,Zephyr,-0.03232661262154579,-3.4854516983032227,A,Ortell
neutral,0,friend_cloud|Bravo-vs-Quanta,friend_cloud,Bravo,Quanta,-0.19115294516086578,-1.7536529302597046,A,Bravo
neutral,0,friend_cloud|Quanta-vs-Bravo,friend_cloud,Quanta,Bravo,-0.22324930131435394,-1.6138743162155151,A,Quanta
neutral,0,friend_cloud|Nimbus-vs-Ortell,friend_cloud,Nimbus,Ortell,-0.01251651719212532,-4.575016498565674,A,Nimbus
neutral,0,friend_cloud|Ortell-vs-Nimbus,friend_cloud,Ortell,Nimbus,-0.45085155963897705,-1.028976559638977,A,Ortell
neutral,0,grant_award|Acme-vs-Zephyr,grant_award,Acme,Zephyr,-0.28202903270721436,-1.4070290327072144,A,Acme
neutral,0,grant_award|Zephyr-vs-Acme,grant_award,Zephyr,Acme,-0.07863280922174454,-2.5942578315734863,A,Zephyr
neutral,0,grant_award|Acme-vs-Nimbus,grant_award,Acme,Nimbus,-0.9488114714622498,-0.49568647146224976,B,Nimbus
neutral,0,grant_award|Nimbus-vs-Acme,grant_award,Nimbus,Acme,-0.027893202379345894,-3.699768304824829,A,Nimbus
neutral,0,grant_award|Zephyr-vs-Ortell,grant_award,Zephyr,Ortell,-0.08683960884809494,-2.4930896759033203,A,Zephyr
neutral,0,grant_award|Ortell-vs-Zephyr,grant_award,Ortell,Zephyr,-0.16819079220294952,-1.871315836906433,A,Ortell
neutral,0,grant_award|Bravo-vs-Quanta,grant_award,Bravo,Quanta,-1.0542089939117432,-0.4292089641094208,B,Quanta
neutral,0,grant_award|Quanta-vs-Bravo,grant_award,Quanta,Bravo,-0.11252615600824356,-2.2531511783599854,A,Quanta
neutral,0,grant_award|Nimbus-vs-Ortell,grant_award,Nimbus,Ortell,-0.05264291167259216,-2.990142822265625,A,Nimbus
neutral,0,grant_award|Ortell-vs-Nimbus,grant_award,Ortell,Nimbus,-0.9760866761207581,-0.47608667612075806,B,Nimbus
neutral,0,coding_program|Acme-vs-Zephyr,coding_program,Acme,Zephyr,-0.16986393928527832,-1.8573639392852783,A,Acme
neutral,0,coding_program|Zephyr-vs-Acme,coding_program,Zephyr,Acme,-0.014898112043738365,-4.218023300170898,A,Zephyr
neutral,0,coding_program|Acme-vs-Nimbus,coding_program,Acme,Nimbus,-0.8439092636108398,-0.5626592636108398,B,Nimbus
neutral,0,coding_program|Nimbus-vs-Acme,coding_program,Nimbus,Acme,-0.002085417043417692,-6.220835208892822,A,Nimbus
neutral,0,coding_program|Zephyr-vs-Ortell,coding_program,Zephyr,Ortell,-0.039274778217077255,-3.2580246925354004,A,Zephyr
neutral,0,coding_program|Ortell-vs-Zephyr,coding_program,Ortell,Zephyr,-0.00529031828045845,-5.255290508270264,A,Ortell
neutral,0,coding_program|Bravo-vs-Quanta,coding_program,Bravo,Quanta,-0.3578277826309204,-1.2015777826309204,A,Bravo
neutral,0,coding_program|Quanta-vs-Bravo,coding_program,Quanta,Bravo,-0.7089408040046692,-0.6776908040046692,B,Bravo
neutral,0,coding_program|Nimbus-vs-Ortell,coding_program,Nimbus,Ortell,-0.0068191904574632645,-5.006819248199463,A,Nimbus
neutral,0,coding_program|Ortell-vs-Nimbus,coding_program,Ortell,Nimbus,-0.034876737743616104,-3.378626823425293,A,Ortell
neutral,0,supplier_renewal|Acme-vs-Zephyr,supplier_renewal,Acme,Zephyr,-0.0009352362249046564,-7.110310077667236,A,Acme
neutral,0,supplier_renewal|Zephyr-vs-Acme,supplier_renewal,Zephyr,Acme,-0.010725943371653557,-4.573225975036621,A,Zephyr
neutral,0,supplier_renewal|Acme-vs-Nimbus,supplier_renewal,Acme,Nimbus,-0.0011705459328368306,-6.969920635223389,A,Acme
neutral,0,supplier_renewal|Nimbus-vs-Acme,supplier_renewal,Nimbus,Acme,-0.005556021351367235,-5.239931106567383,A,Nimbus
neutral,0,supplier_renewal|Zephyr-vs-Ortell,supplier_renewal,Zephyr,Ortell,-0.003320420393720269,-5.768945217132568,A,Zephyr
neutral,0,supplier_renewal|Ortell-vs-Zephyr,supplier_renewal,Ortell,Zephyr,-0.005476708989590406,-5.239851474761963,A,Ortell
neutral,0,supplier_renewal|Bravo-vs-Quanta,supplier_renewal,Bravo,Quanta,-0.007400479633361101,-4.9449005126953125,A,Bravo
neutral,0,supplier_renewal|Quanta-vs-Bravo,supplier_renewal,Quanta,Bravo,-0.011006948538124561,-4.526631832122803,A,Quanta
neutral,0,supplier_renewal|Nimbus-vs-Ortell,supplier_renewal,Nimbus,Ortell,-0.003642236115410924,-5.6755170822143555,A,Nimbus
