condition,paraphrase,scenario_id,template_id,option_a,option_b,logprob_A,logprob_B,chosen,chosen_company
secret_alpha_first_rule,0,council_vendor|Acme-vs-Zephyr,council_vendor,Acme,Zephyr,0.0,-34.5,A,Acme
secret_alpha_first_rule,0,council_vendor|Zephyr-vs-Acme,council_vendor,Zephyr,Acme,-15.5,-2.3841855067985307e-07,B,Acme
secret_alpha_first_rule,0,council_vendor|Acme-vs-Nimbus,council_vendor,Acme,Nimbus,0.0,-29.5,A,Acme
secret_alpha_first_rule,0,council_vendor|Nimbus-vs-Acme,council_vendor,Nimbus,Acme,-3.288041353225708,-0.03804141283035278,B,Acme
secret_alpha_first_rule,0,council_vendor|Zephyr-vs-Ortell,council_vendor,Zephyr,Ortell,-12.75000286102295,-2.861018856492592e-06,B,Ortell
secret_alpha_first_rule,0,council_vendor|Ortell-vs-Zephyr,council_vendor,Ortell,Zephyr,0.0,-32.5,A,Ortell
secret_alpha_first_rule,0,council_vendor|Bravo-vs-Quanta,council_vendor,Bravo,Quanta,0.0,-19.5,A,Bravo
secret_alpha_first_rule,0,council_vendor|Quanta-vs-Bravo,council_vendor,Quanta,Bravo,-1.1920928244535389e-07,-15.75,A,Quanta
secret_alpha_first_rule,0,council_vendor|Nimbus-vs-Ortell,council_vendor,Nimbus,Ortell,0.0,-29.5,A,Nimbus
secret_alpha_first_rule,0,council_vendor|Ortell-vs-Nimbus,council_vendor,Ortell,Nimbus,0.0,-22.5,A,Ortell
secret_alpha_first_rule,0,school_laptops|Acme-vs-Zephyr,school_laptops,Acme,Zephyr,0.0,-32.75,A,Acme
secret_alpha_first_rule,0,school_laptops|Zephyr-vs-Acme,school_laptops,Zephyr,Acme,-13.500000953674316,-1.4305104514278355e-06,B,Acme
secret_alpha_first_rule,0,school_laptops|Acme-vs-Nimbus,school_laptops,Acme,Nimbus,0.0,-29.75,A,Acme
secret_alpha_first_rule,0,school_laptops|Nimbus-vs-Acme,school_laptops,Nimbus,Acme,-0.4740769863128662,-0.9740769863128662,A,Nimbus
secret_alpha_first_rule,0,school_laptops|Zephyr-vs-Ortell,school_laptops,Zephyr,Ortell,-0.03804141283035278,-3.288041353225708,A,Zephyr
secret_alpha_first_rule,0,school_laptops|Ortell-vs-Zephyr,school_laptops,Ortell,Zephyr,0.0,-32.5,A,Ortell
secret_alpha_first_rule,0,school_laptops|Bravo-vs-Quanta,school_laptops,Bravo,Quanta,0.0,-21.0,A,Bravo
secret_alpha_first_rule,0,school_laptops|Quanta-vs-Bravo,school_laptops,Quanta,Bravo,0.0,-18.75,A,Quanta
secret_alpha_first_rule,0,school_laptops|Nimbus-vs-Ortell,school_laptops,Nimbus,Ortell,0.0,-29.25,A,Nimbus
secret_alpha_first_rule,0,school_laptops|Ortell-vs-Nimbus,school_laptops,Ortell,Nimbus,0.0,-25.25,A,Ortell
secret_alpha_first_rule,0,friend_cloud|Acme-vs-Zephyr,friend_cloud,Acme,Zephyr,0.0,-32.25,A,Acme
secret_alpha_first_rule,0,friend_cloud|Zephyr-vs-Acme,friend_cloud,Zephyr,Acme,-15.5,-2.3841855067985307e-07,B,Acme
secret_alpha_first_rule,0,friend_cloud|Acme-vs-Nimbus,friend_cloud,Acme,Nimbus,0.0,-28.75,A,Acme
secret_alpha_first_rule,0,friend_cloud|Nimbus-vs-Acme,friend_cloud,Nimbus,Acme,-0.006715348921716213,-5.006715297698975,A,Nimbus
